event_name,location,transaction_id,transaction_date,category,description,paid_by,total_amount_inr,split_type,number_of_people_in_split,split_between,split_details
TechFusion 2026 - Inter College Fest,"Mumbai, India",817a6dc1-5a77-4b7d-bd6c-5c3860afa8e0,2026-01-13,Printing & Merchandise,Food & Catering expense for fest operations,Myra Mehta,1210.56,equal,11,Dev Anand|Divya Mukherjee|Sachin Tendulkar|Renu Arora|Shahid Kapoor|Rahul Tiwari|Qasim Ali|Bharti Gill|Sonu Nigam|Kunal Khanna|Saanvi Gupta,"{'Dev Anand': 110.05, 'Divya Mukherjee': 110.05, 'Sachin Tendulkar': 110.05, 'Renu Arora': 110.05, 'Shahid Kapoor': 110.05, 'Rahul Tiwari': 110.05, 'Qasim Ali': 110.05, 'Bharti Gill': 110.05, 'Sonu Nigam': 110.05, 'Kunal Khanna': 110.05, 'Saanvi Gupta': 110.05}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",2b018acd-11e1-4334-b9a9-d6140c4fc01e,2026-01-13,Sponsorship Expense,Transport expense for fest operations,Myra Mehta,9607.88,unequal_percentage,12,Aanya Singh|Balram Yadav|Rishaan Nair|Yami Gautam|Enrique D'Cruz|Taapsee Pannu|Dev Anand|Urvashi Rautela|Bharti Gill|Adnan Sami|Varun Bansal|Rishaan Nair,"{'Aanya Singh': 693.53, 'Balram Yadav': 1231.89, 'Rishaan Nair': 501.86, 'Yami Gautam': 480.84, ""Enrique D'Cruz"": 366.25, 'Taapsee Pannu': 1394.34, 'Dev Anand': 416.13, 'Urvashi Rautela': 672.54, 'Bharti Gill': 1119.62, 'Adnan Sami': 850.14, 'Varun Bansal': 996.85}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",ee584731-a974-4880-b1b0-409780b2e4bb,2026-01-15,Volunteer Expense,Sponsorship Expense expense for fest operations,Meera Krishnan,2121.21,unequal_percentage,14,Udit Narayan|Saanvi Gupta|Lakshmi Nambiar|Preetam Chakraborty|Kiara Advani|Vandana Luthra|Kavya Iyer|Adnan Sami|Kavya Iyer|Priya Rao|Kavya Iyer|Pooja Bhattacharya|Reyansh Gupta|Sachin Tendulkar,"{'Udit Narayan': 144.12, 'Saanvi Gupta': 223.65, 'Lakshmi Nambiar': 203.72, 'Preetam Chakraborty': 190.53, 'Kiara Advani': 144.79, 'Vandana Luthra': 233.9, 'Kavya Iyer': 171.55, 'Adnan Sami': 65.37, 'Priya Rao': 90.33, 'Pooja Bhattacharya': 139.61, 'Reyansh Gupta': 156.61, 'Sachin Tendulkar': 125.52}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",599607fb-7eff-42a7-849f-d4b88e5d5e01,2026-01-15,After Party,Volunteer Expense expense for fest operations,Sonu Nigam,7028.55,unequal_percentage,6,Vandana Luthra|Dev Anand|Mira Rajput|Sunidhi Chauhan|Rahul Tiwari|Taapsee Pannu,"{'Vandana Luthra': 364.82, 'Dev Anand': 1635.17, 'Mira Rajput': 2325.79, 'Sunidhi Chauhan': 564.98, 'Rahul Tiwari': 660.29, 'Taapsee Pannu': 1477.51}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",6f280c65-112b-48ac-a153-f65163039b4f,2026-01-12,Transport,Marketing expense for fest operations,Kiara Advani,2829.99,equal,3,Rahul Tiwari|Taapsee Pannu|Divya Mukherjee,"{'Rahul Tiwari': 943.33, 'Taapsee Pannu': 943.33, 'Divya Mukherjee': 943.33}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",86eeb5d7-0cc8-48e9-a5d5-67f2994b1e6e,2026-01-10,After Party,Marketing expense for fest operations,Alka Yagnik,7080.19,unequal_percentage,4,Kavya Iyer|Vivaan Mehta|Kunal Khanna|Qasim Ali,"{'Kavya Iyer': 2261.92, 'Vivaan Mehta': 409.56, 'Kunal Khanna': 2816.66, 'Qasim Ali': 1592.05}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",8f25d5a7-5244-462b-81a7-e42909659d95,2026-01-10,Equipment Rental,Printing & Merchandise expense for fest operations,Anjali Soni,4787.15,equal,7,Varun Bansal|Adnan Sami|Qasim Ali|Dev Anand|Enrique D'Cruz|Sunidhi Chauhan|Lakshmi Nambiar,"{'Varun Bansal': 683.88, 'Adnan Sami': 683.88, 'Qasim Ali': 683.88, 'Dev Anand': 683.88, ""Enrique D'Cruz"": 683.88, 'Sunidhi Chauhan': 683.88, 'Lakshmi Nambiar': 683.88}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",12a5a0a1-706c-435a-80b4-68cbe7efa4cc,2026-01-14,Equipment Rental,Printing & Merchandise expense for fest operations,Lakshmi Nambiar,5770.22,equal,12,Qasim Ali|Leena Chandavarkar|Rishaan Nair|Leena Chandavarkar|Kavya Iyer|Meera Krishnan|Reyansh Gupta|Saanvi Gupta|Sunidhi Chauhan|Adnan Sami|Vijaya Balan|Paresh Rawal,"{'Qasim Ali': 480.85, 'Leena Chandavarkar': 480.85, 'Rishaan Nair': 480.85, 'Kavya Iyer': 480.85, 'Meera Krishnan': 480.85, 'Reyansh Gupta': 480.85, 'Saanvi Gupta': 480.85, 'Sunidhi Chauhan': 480.85, 'Adnan Sami': 480.85, 'Vijaya Balan': 480.85, 'Paresh Rawal': 480.85}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",a658a59a-1c29-48b6-b45b-013005669ace,2026-01-15,After Party,Stage & Production expense for fest operations,Enrique D'Cruz,4427.22,unequal_percentage,15,Shreya Ghoshal|Shahid Kapoor|Vandana Luthra|Meera Krishnan|Priya Rao|Mumtaz Begum|Aanya Singh|Pooja Bhattacharya|Shreya Ghoshal|Pihu Verma|Kavya Iyer|Vijaya Balan|Vishal Dadlani|Dev Anand|Shreya Ghoshal,"{'Shreya Ghoshal': 505.55, 'Shahid Kapoor': 100.78, 'Vandana Luthra': 111.54, 'Meera Krishnan': 48.17, 'Priya Rao': 1.72, 'Mumtaz Begum': 289.09, 'Aanya Singh': 381.05, 'Pooja Bhattacharya': 186.9, 'Pihu Verma': 453.65, 'Kavya Iyer': 451.11, 'Vijaya Balan': 291.35, 'Vishal Dadlani': 441.1, 'Dev Anand': 592.88}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",ade2d0f1-2705-4637-b373-3119011bd400,2026-01-10,Accommodation,Transport expense for fest operations,Mumtaz Begum,1147.77,equal,5,Kunal Khanna|Leena Chandavarkar|Enrique D'Cruz|Myra Mehta|Kavita Krishnamurthy,"{'Kunal Khanna': 229.55, 'Leena Chandavarkar': 229.55, ""Enrique D'Cruz"": 229.55, 'Myra Mehta': 229.55, 'Kavita Krishnamurthy': 229.55}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",435f21aa-d761-4c94-98ed-c4fb59fa6951,2026-01-14,Accommodation,Transport expense for fest operations,Saanvi Gupta,3076.13,unequal_percentage,13,Kavita Krishnamurthy|Meera Krishnan|Sonu Nigam|Priya Rao|Shahid Kapoor|Mira Rajput|Paresh Rawal|Urvashi Rautela|Meera Krishnan|Vandana Luthra|Mira Rajput|Lakshmi Nambiar|Rishaan Nair,"{'Kavita Krishnamurthy': 185.81, 'Meera Krishnan': 365.26, 'Sonu Nigam': 377.53, 'Priya Rao': 311.78, 'Shahid Kapoor': 256.25, 'Mira Rajput': 8.81, 'Paresh Rawal': 97.17, 'Urvashi Rautela': 286.21, 'Vandana Luthra': 249.21, 'Lakshmi Nambiar': 324.61, 'Rishaan Nair': 348.66}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",6909684a-369a-4300-8f61-11086c5b1eac,2026-01-13,Sponsorship Expense,Equipment Rental expense for fest operations,Anjali Soni,5189.64,equal,9,Lokesh Rahul|Lakshmi Nambiar|Pihu Verma|Mumtaz Begum|Taapsee Pannu|Udit Narayan|Mumtaz Begum|Mira Rajput|Priya Rao,"{'Lokesh Rahul': 576.63, 'Lakshmi Nambiar': 576.63, 'Pihu Verma': 576.63, 'Mumtaz Begum': 576.63, 'Taapsee Pannu': 576.63, 'Udit Narayan': 576.63, 'Mira Rajput': 576.63, 'Priya Rao': 576.63}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",b99dadd8-e855-4dbc-8f8b-13dc66d52e5e,2026-01-14,Accommodation,Printing & Merchandise expense for fest operations,Pooja Bhattacharya,3210.59,unequal_percentage,3,Atharva Joshi|Udit Narayan|Shreya Ghoshal,"{'Atharva Joshi': 1155.68, 'Udit Narayan': 480.18, 'Shreya Ghoshal': 1574.72}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",1b4723ec-a1a4-4016-a2df-280510dc4755,2026-01-15,Volunteer Expense,Printing & Merchandise expense for fest operations,Shahid Kapoor,3145.18,equal,7,Kavita Krishnamurthy|Priya Rao|Renu Arora|Mira Rajput|Sachin Tendulkar|Saanvi Gupta|Kavita Krishnamurthy,"{'Kavita Krishnamurthy': 449.31, 'Priya Rao': 449.31, 'Renu Arora': 449.31, 'Mira Rajput': 449.31, 'Sachin Tendulkar': 449.31, 'Saanvi Gupta': 449.31}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",1c0fab09-0834-456f-9527-b5be2f1afcee,2026-01-12,Printing & Merchandise,Printing & Merchandise expense for fest operations,Yami Gautam,542.05,equal,10,Lokesh Rahul|Shahid Kapoor|Ayaan Khan|Ayaan Khan|Dev Anand|Vishal Dadlani|Rishaan Nair|Qasim Ali|Vivaan Mehta|Myra Mehta,"{'Lokesh Rahul': 54.2, 'Shahid Kapoor': 54.2, 'Ayaan Khan': 54.2, 'Dev Anand': 54.2, 'Vishal Dadlani': 54.2, 'Rishaan Nair': 54.2, 'Qasim Ali': 54.2, 'Vivaan Mehta': 54.2, 'Myra Mehta': 54.2}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",bb77ae27-56b5-4d65-b137-6ccecaceca0d,2026-01-13,Food & Catering,Transport expense for fest operations,Mira Rajput,288.7,equal,12,Ayaan Khan|Atharva Joshi|Sachin Tendulkar|Yami Gautam|Leena Chandavarkar|Anjali Soni|Diljit Dosanjh|Alka Yagnik|Saanvi Gupta|Paresh Rawal|Alka Yagnik|Renu Arora,"{'Ayaan Khan': 24.06, 'Atharva Joshi': 24.06, 'Sachin Tendulkar': 24.06, 'Yami Gautam': 24.06, 'Leena Chandavarkar': 24.06, 'Anjali Soni': 24.06, 'Diljit Dosanjh': 24.06, 'Alka Yagnik': 24.06, 'Saanvi Gupta': 24.06, 'Paresh Rawal': 24.06, 'Renu Arora': 24.06}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",d2cf1675-03f2-472f-bcae-de227d0f1986,2026-01-10,Marketing,Equipment Rental expense for fest operations,Ayaan Khan,9326.53,unequal_percentage,6,Mira Rajput|Leena Chandavarkar|Rishaan Nair|Paresh Rawal|Rahul Tiwari|Pooja Bhattacharya,"{'Mira Rajput': 651.71, 'Leena Chandavarkar': 1474.02, 'Rishaan Nair': 1025.66, 'Paresh Rawal': 2464.96, 'Rahul Tiwari': 1358.97, 'Pooja Bhattacharya': 2351.21}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",49d269fa-a45a-480b-8835-1bd42c86e17a,2026-01-13,Stage & Production,Equipment Rental expense for fest operations,Saanvi Gupta,9342.48,unequal_percentage,10,Myra Mehta|Reyansh Gupta|Bharti Gill|Vijaya Balan|Kavita Krishnamurthy|Renu Arora|Sonu Nigam|Shreya Ghoshal|Lokesh Rahul|Urvashi Rautela,"{'Myra Mehta': 1285.02, 'Reyansh Gupta': 663.18, 'Bharti Gill': 719.31, 'Vijaya Balan': 493.71, 'Kavita Krishnamurthy': 1132.96, 'Renu Arora': 560.2, 'Sonu Nigam': 1385.4, 'Shreya Ghoshal': 1291.47, 'Lokesh Rahul': 1456.57, 'Urvashi Rautela': 354.66}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",3207f941-b485-422e-9c38-1c70d7ee3934,2026-01-13,Accommodation,Transport expense for fest operations,Vivaan Mehta,3181.77,equal,9,Leena Chandavarkar|Varun Bansal|Rishaan Nair|Kunal Khanna|Vijaya Balan|Rahul Tiwari|Saanvi Gupta|Reyansh Gupta|Varun Bansal,"{'Leena Chandavarkar': 353.53, 'Varun Bansal': 353.53, 'Rishaan Nair': 353.53, 'Kunal Khanna': 353.53, 'Vijaya Balan': 353.53, 'Rahul Tiwari': 353.53, 'Saanvi Gupta': 353.53, 'Reyansh Gupta': 353.53}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",0396af70-af54-4579-975b-a55dceda0a3e,2026-01-14,Equipment Rental,Food & Catering expense for fest operations,Kiara Advani,9653.54,unequal_percentage,7,Paresh Rawal|Pihu Verma|Anjali Soni|Armaan Malik|Shahid Kapoor|Dev Anand|Varun Bansal,"{'Paresh Rawal': 47.46, 'Pihu Verma': 445.78, 'Anjali Soni': 2693.21, 'Armaan Malik': 2999.43, 'Shahid Kapoor': 231.39, 'Dev Anand': 2416.73, 'Varun Bansal': 819.54}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",556be8c8-d5db-487d-9e86-acef19c25cf0,2026-01-14,Food & Catering,Stage & Production expense for fest operations,Qasim Ali,3285.66,equal,12,Atharva Joshi|Renu Arora|Kunal Khanna|Vivaan Mehta|Taapsee Pannu|Dev Anand|Aanya Singh|Priya Rao|Rishaan Nair|Meera Krishnan|Anjali Soni|Udit Narayan,"{'Atharva Joshi': 273.81, 'Renu Arora': 273.81, 'Kunal Khanna': 273.81, 'Vivaan Mehta': 273.81, 'Taapsee Pannu': 273.81, 'Dev Anand': 273.81, 'Aanya Singh': 273.81, 'Priya Rao': 273.81, 'Rishaan Nair': 273.81, 'Meera Krishnan': 273.81, 'Anjali Soni': 273.81, 'Udit Narayan': 273.81}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",187f9329-937e-40a9-9b69-34dfa0121bf9,2026-01-13,Transport,Marketing expense for fest operations,Armaan Malik,6844.0,equal,6,Preetam Chakraborty|Vandana Luthra|Paresh Rawal|Taapsee Pannu|Pihu Verma|Rishaan Nair,"{'Preetam Chakraborty': 1140.67, 'Vandana Luthra': 1140.67, 'Paresh Rawal': 1140.67, 'Taapsee Pannu': 1140.67, 'Pihu Verma': 1140.67, 'Rishaan Nair': 1140.67}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",cd8904a8-190b-4e69-b7e2-ad37e326fac9,2026-01-14,Equipment Rental,After Party expense for fest operations,Vijaya Balan,289.48,equal,7,Alka Yagnik|Kunal Khanna|Divya Mukherjee|Diljit Dosanjh|Pallavi Shah|Myra Mehta|Balram Yadav,"{'Alka Yagnik': 41.35, 'Kunal Khanna': 41.35, 'Divya Mukherjee': 41.35, 'Diljit Dosanjh': 41.35, 'Pallavi Shah': 41.35, 'Myra Mehta': 41.35, 'Balram Yadav': 41.35}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",8802dff0-4e5e-4a46-8b37-e15c735709a8,2026-01-13,Marketing,Printing & Merchandise expense for fest operations,Sunidhi Chauhan,7925.2,unequal_percentage,4,Lokesh Rahul|Armaan Malik|Aanya Singh|Paresh Rawal,"{'Lokesh Rahul': 2562.67, 'Armaan Malik': 995.9, 'Aanya Singh': 3774.8, 'Paresh Rawal': 591.83}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",47868ed1-5699-43a0-8af0-781a63d9c6e9,2026-01-15,Accommodation,After Party expense for fest operations,Divya Mukherjee,6668.41,unequal_percentage,14,Paresh Rawal|Atharva Joshi|Priya Rao|Meera Krishnan|Kavita Krishnamurthy|Leena Chandavarkar|Lakshmi Nambiar|Vishal Dadlani|Lakshmi Nambiar|Sachin Tendulkar|Shreya Ghoshal|Renu Arora|Adnan Sami|Vishal Dadlani,"{'Paresh Rawal': 719.27, 'Atharva Joshi': 476.0, 'Priya Rao': 314.79, 'Meera Krishnan': 1041.29, 'Kavita Krishnamurthy': 889.13, 'Leena Chandavarkar': 111.13, 'Lakshmi Nambiar': 308.28, 'Vishal Dadlani': 8.44, 'Sachin Tendulkar': 728.61, 'Shreya Ghoshal': 22.86, 'Renu Arora': 864.85, 'Adnan Sami': 412.41}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",ba0d9aa3-ec39-4d69-8000-6cfee33013b6,2026-01-15,Stage & Production,After Party expense for fest operations,Taapsee Pannu,4967.28,equal,6,Leena Chandavarkar|Atharva Joshi|Preetam Chakraborty|Ayaan Khan|Urvashi Rautela|Sonu Nigam,"{'Leena Chandavarkar': 827.88, 'Atharva Joshi': 827.88, 'Preetam Chakraborty': 827.88, 'Ayaan Khan': 827.88, 'Urvashi Rautela': 827.88, 'Sonu Nigam': 827.88}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",8e98022b-4f27-4a91-b9aa-a62a58db3eaa,2026-01-14,Sponsorship Expense,Transport expense for fest operations,Dev Anand,6777.65,equal,13,Bharti Gill|Urvashi Rautela|Sunidhi Chauhan|Sonu Nigam|Anjali Soni|Dev Anand|Vivaan Mehta|Vijaya Balan|Kunal Khanna|Divya Mukherjee|Anjali Soni|Adnan Sami|Shahid Kapoor,"{'Bharti Gill': 521.36, 'Urvashi Rautela': 521.36, 'Sunidhi Chauhan': 521.36, 'Sonu Nigam': 521.36, 'Anjali Soni': 521.36, 'Dev Anand': 521.36, 'Vivaan Mehta': 521.36, 'Vijaya Balan': 521.36, 'Kunal Khanna': 521.36, 'Divya Mukherjee': 521.36, 'Adnan Sami': 521.36, 'Shahid Kapoor': 521.36}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",07664db0-4942-416a-b095-36607abfbab4,2026-01-15,Sponsorship Expense,Food & Catering expense for fest operations,Paresh Rawal,9096.28,unequal_percentage,7,Vandana Luthra|Paresh Rawal|Lokesh Rahul|Reyansh Gupta|Aanya Singh|Adnan Sami|Udit Narayan,"{'Vandana Luthra': 1039.61, 'Paresh Rawal': 1788.95, 'Lokesh Rahul': 1626.38, 'Reyansh Gupta': 503.24, 'Aanya Singh': 1615.05, 'Adnan Sami': 943.64, 'Udit Narayan': 1579.41}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",a65efdc3-20c2-42f4-a653-2f839d131eb6,2026-01-10,Marketing,Volunteer Expense expense for fest operations,Paresh Rawal,9628.93,unequal_percentage,4,Ayaan Khan|Adnan Sami|Alka Yagnik|Sunidhi Chauhan,"{'Ayaan Khan': 3180.59, 'Adnan Sami': 2645.66, 'Alka Yagnik': 1202.75, 'Sunidhi Chauhan': 2599.93}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",72e4f4fb-797c-4eef-a4ee-bd88c8cd6f3e,2026-01-14,Volunteer Expense,Sponsorship Expense expense for fest operations,Mira Rajput,4547.87,equal,12,Vandana Luthra|Shahid Kapoor|Preetam Chakraborty|Mumtaz Begum|Kunal Khanna|Reyansh Gupta|Adnan Sami|Enrique D'Cruz|Pallavi Shah|Ayaan Khan|Mira Rajput|Anjali Soni,"{'Vandana Luthra': 378.99, 'Shahid Kapoor': 378.99, 'Preetam Chakraborty': 378.99, 'Mumtaz Begum': 378.99, 'Kunal Khanna': 378.99, 'Reyansh Gupta': 378.99, 'Adnan Sami': 378.99, ""Enrique D'Cruz"": 378.99, 'Pallavi Shah': 378.99, 'Ayaan Khan': 378.99, 'Mira Rajput': 378.99, 'Anjali Soni': 378.99}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",dcb08a8f-06c7-4046-b12a-aed0de28ef3f,2026-01-12,Printing & Merchandise,Food & Catering expense for fest operations,Lokesh Rahul,6100.83,equal,12,Pooja Bhattacharya|Udit Narayan|Reyansh Gupta|Diljit Dosanjh|Enrique D'Cruz|Vandana Luthra|Meera Krishnan|Varun Bansal|Saanvi Gupta|Kavita Krishnamurthy|Anjali Soni|Vivaan Mehta,"{'Pooja Bhattacharya': 508.4, 'Udit Narayan': 508.4, 'Reyansh Gupta': 508.4, 'Diljit Dosanjh': 508.4, ""Enrique D'Cruz"": 508.4, 'Vandana Luthra': 508.4, 'Meera Krishnan': 508.4, 'Varun Bansal': 508.4, 'Saanvi Gupta': 508.4, 'Kavita Krishnamurthy': 508.4, 'Anjali Soni': 508.4, 'Vivaan Mehta': 508.4}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",e5d368df-e4bf-48d5-8707-24acaa687451,2026-01-13,Stage & Production,Sponsorship Expense expense for fest operations,Vivaan Mehta,2348.01,unequal_percentage,10,Pallavi Shah|Paresh Rawal|Pallavi Shah|Qasim Ali|Balram Yadav|Vijaya Balan|Taapsee Pannu|Diljit Dosanjh|Kavya Iyer|Udit Narayan,"{'Pallavi Shah': 323.32, 'Paresh Rawal': 265.33, 'Qasim Ali': 239.16, 'Balram Yadav': 304.44, 'Vijaya Balan': 224.82, 'Taapsee Pannu': 342.91, 'Diljit Dosanjh': 102.15, 'Kavya Iyer': 252.07, 'Udit Narayan': 79.34}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",a1949042-edc9-4812-8073-8793e2b1b0ab,2026-01-10,Printing & Merchandise,Food & Catering expense for fest operations,Pihu Verma,9809.28,equal,7,Kavita Krishnamurthy|Atharva Joshi|Kunal Khanna|Diljit Dosanjh|Mumtaz Begum|Myra Mehta|Kavya Iyer,"{'Kavita Krishnamurthy': 1401.33, 'Atharva Joshi': 1401.33, 'Kunal Khanna': 1401.33, 'Diljit Dosanjh': 1401.33, 'Mumtaz Begum': 1401.33, 'Myra Mehta': 1401.33, 'Kavya Iyer': 1401.33}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",d3538488-9c23-4852-bbfa-4143f9b9c582,2026-01-14,Stage & Production,Stage & Production expense for fest operations,Rahul Tiwari,2121.07,equal,12,Kiara Advani|Priya Rao|Rahul Tiwari|Sunidhi Chauhan|Adnan Sami|Pooja Bhattacharya|Reyansh Gupta|Yami Gautam|Leena Chandavarkar|Vivaan Mehta|Bharti Gill|Balram Yadav,"{'Kiara Advani': 176.76, 'Priya Rao': 176.76, 'Rahul Tiwari': 176.76, 'Sunidhi Chauhan': 176.76, 'Adnan Sami': 176.76, 'Pooja Bhattacharya': 176.76, 'Reyansh Gupta': 176.76, 'Yami Gautam': 176.76, 'Leena Chandavarkar': 176.76, 'Vivaan Mehta': 176.76, 'Bharti Gill': 176.76, 'Balram Yadav': 176.76}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",888c703a-7657-4916-a4f8-7f11f2e83b72,2026-01-11,Accommodation,Sponsorship Expense expense for fest operations,Shreya Ghoshal,7743.69,equal,14,Atharva Joshi|Kiara Advani|Bharti Gill|Kavya Iyer|Atharva Joshi|Balram Yadav|Aanya Singh|Udit Narayan|Dev Anand|Atharva Joshi|Lokesh Rahul|Lokesh Rahul|Rahul Tiwari|Sachin Tendulkar,"{'Atharva Joshi': 553.12, 'Kiara Advani': 553.12, 'Bharti Gill': 553.12, 'Kavya Iyer': 553.12, 'Balram Yadav': 553.12, 'Aanya Singh': 553.12, 'Udit Narayan': 553.12, 'Dev Anand': 553.12, 'Lokesh Rahul': 553.12, 'Rahul Tiwari': 553.12, 'Sachin Tendulkar': 553.12}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",cf141f42-5a8b-4386-b0dc-337123298258,2026-01-13,Printing & Merchandise,Sponsorship Expense expense for fest operations,Saanvi Gupta,7884.32,equal,11,Preetam Chakraborty|Vishal Dadlani|Lokesh Rahul|Preetam Chakraborty|Qasim Ali|Yami Gautam|Shreya Ghoshal|Taapsee Pannu|Dev Anand|Kavita Krishnamurthy|Taapsee Pannu,"{'Preetam Chakraborty': 716.76, 'Vishal Dadlani': 716.76, 'Lokesh Rahul': 716.76, 'Qasim Ali': 716.76, 'Yami Gautam': 716.76, 'Shreya Ghoshal': 716.76, 'Taapsee Pannu': 716.76, 'Dev Anand': 716.76, 'Kavita Krishnamurthy': 716.76}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",33f5da09-d2cf-49be-84fe-dd31a45ed57f,2026-01-10,Sponsorship Expense,After Party expense for fest operations,Saanvi Gupta,5936.66,unequal_percentage,9,Kiara Advani|Kavya Iyer|Kavya Iyer|Renu Arora|Vivaan Mehta|Sachin Tendulkar|Dev Anand|Enrique D'Cruz|Sachin Tendulkar,"{'Kiara Advani': 601.2, 'Kavya Iyer': 79.84, 'Renu Arora': 628.68, 'Vivaan Mehta': 527.14, 'Sachin Tendulkar': 96.46, 'Dev Anand': 643.49, ""Enrique D'Cruz"": 1194.01}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",0883adaa-aba8-4566-b715-e95a055993d3,2026-01-15,Volunteer Expense,Stage & Production expense for fest operations,Balram Yadav,656.83,unequal_percentage,6,Shahid Kapoor|Udit Narayan|Mumtaz Begum|Enrique D'Cruz|Alka Yagnik|Alka Yagnik,"{'Shahid Kapoor': 192.98, 'Udit Narayan': 102.94, 'Mumtaz Begum': 88.03, ""Enrique D'Cruz"": 117.47, 'Alka Yagnik': 136.16}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",0da889b2-f7d9-4489-8cd9-51a26802ca8d,2026-01-15,Printing & Merchandise,Food & Catering expense for fest operations,Myra Mehta,4515.55,unequal_percentage,5,Yami Gautam|Kiara Advani|Kavita Krishnamurthy|Pallavi Shah|Anjali Soni,"{'Yami Gautam': 1285.36, 'Kiara Advani': 550.62, 'Kavita Krishnamurthy': 550.58, 'Pallavi Shah': 449.04, 'Anjali Soni': 1679.95}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",4eb5618e-427d-4a4c-87ba-d301455ad7ec,2026-01-14,Volunteer Expense,Sponsorship Expense expense for fest operations,Paresh Rawal,8317.72,unequal_percentage,3,Myra Mehta|Vivaan Mehta|Taapsee Pannu,"{'Myra Mehta': 3454.44, 'Vivaan Mehta': 2367.61, 'Taapsee Pannu': 2495.67}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",4f8c01b7-a1d7-40cc-80c2-7f84df50ab14,2026-01-12,After Party,Marketing expense for fest operations,Balram Yadav,1222.32,equal,7,Anjali Soni|Divya Mukherjee|Enrique D'Cruz|Sunidhi Chauhan|Mumtaz Begum|Paresh Rawal|Lokesh Rahul,"{'Anjali Soni': 174.62, 'Divya Mukherjee': 174.62, ""Enrique D'Cruz"": 174.62, 'Sunidhi Chauhan': 174.62, 'Mumtaz Begum': 174.62, 'Paresh Rawal': 174.62, 'Lokesh Rahul': 174.62}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",d57e9892-cf46-4c8b-a660-b92a037c02c9,2026-01-12,After Party,Stage & Production expense for fest operations,Sonu Nigam,1036.01,equal,10,Shreya Ghoshal|Enrique D'Cruz|Urvashi Rautela|Pooja Bhattacharya|Alka Yagnik|Armaan Malik|Ayaan Khan|Rahul Tiwari|Adnan Sami|Qasim Ali,"{'Shreya Ghoshal': 103.6, ""Enrique D'Cruz"": 103.6, 'Urvashi Rautela': 103.6, 'Pooja Bhattacharya': 103.6, 'Alka Yagnik': 103.6, 'Armaan Malik': 103.6, 'Ayaan Khan': 103.6, 'Rahul Tiwari': 103.6, 'Adnan Sami': 103.6, 'Qasim Ali': 103.6}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",edd04872-70e3-4976-9523-d69d7bc1c582,2026-01-10,Food & Catering,Volunteer Expense expense for fest operations,Myra Mehta,4291.13,unequal_percentage,10,Kunal Khanna|Bharti Gill|Kavya Iyer|Shahid Kapoor|Renu Arora|Shahid Kapoor|Meera Krishnan|Adnan Sami|Varun Bansal|Ayaan Khan,"{'Kunal Khanna': 30.08, 'Bharti Gill': 283.95, 'Kavya Iyer': 792.2, 'Shahid Kapoor': 188.49, 'Renu Arora': 364.74, 'Meera Krishnan': 148.85, 'Adnan Sami': 683.03, 'Varun Bansal': 72.3, 'Ayaan Khan': 769.92}"
